Item,Type,DistNum,TargetNum,Context,Target,Surprisal
30,Reflexive,SG,PL,The police officer who aided the brilliant detective reportedly disguised {} to get more information.,themselves,6.792265625301791
30,Reflexive,PL,SG,The police officer who aided the brilliant detectives reportedly disguised {} to get more information.,himself,1.6032925350508944
30,Reflexive,PL,PL,The police officer who aided the brilliant detectives reportedly disguised {} to get more information.,themselves,3.9878561363137033
31,Verbal,SG,SG,The old rancher who listened to the dishonest salesman unsurprisingly {} skeptical about buying more insurance.,was,3.312323283841071
31,Verbal,SG,PL,The old rancher who listened to the dishonest salesman unsurprisingly {} skeptical about buying more insurance.,were,9.65275928519092
31,Verbal,PL,SG,The old rancher who listened to the dishonest salesmen unsurprisingly {} skeptical about buying more insurance.,was,3.3726932287745846
31,Verbal,PL,PL,The old rancher who listened to the dishonest salesmen unsurprisingly {} skeptical about buying more insurance.,were,7.509054890839999
31,Reflexive,SG,SG,The old rancher who listened to the dishonest salesman unsurprisingly isolated {} in a huge ranch on the hill.,himself,1.3144988811469316
31,Reflexive,SG,PL,The old rancher who listened to the dishonest salesman unsurprisingly isolated {} in a huge ranch on the hill.,themselves,7.15604847947093
31,Reflexive,PL,SG,The old rancher who listened to the dishonest salesmen unsurprisingly isolated {} in a huge ranch on the hill.,himself,1.2446608783926558
31,Reflexive,PL,PL,The old rancher who listened to the dishonest salesmen unsurprisingly isolated {} in a huge ranch on the hill.,themselves,3.2172564837514463
32,Verbal,SG,SG,The meek boxer who trained with the persistent coach shockingly {} brutal in the boxing ring.,was,4.445605538405454
32,Verbal,SG,PL,The meek boxer who trained with the persistent coach shockingly {} brutal in the boxing ring.,were,11.402342268008418
32,Verbal,PL,SG,The meek boxer who trained with the persistent coaches shockingly {} brutal in the boxing ring.,was,4.328546505167315
32,Verbal,PL,PL,The meek boxer who trained with the persistent coaches shockingly {} brutal in the boxing ring.,were,9.901375916059962
32,Reflexive,SG,SG,The meek boxer who trained with the persistent coach shockingly wounded {} in a recent scuffle.,himself,5.171870974839507
32,Reflexive,SG,PL,The meek boxer who trained with the persistent coach shockingly wounded {} in a recent scuffle.,themselves,11.29789570960602
32,Reflexive,PL,SG,The meek boxer who trained with the persistent coaches shockingly wounded {} in a recent scuffle.,himself,5.32210092630563
32,Reflexive,PL,PL,The meek boxer who trained with the persistent coaches shockingly wounded {} in a recent scuffle.,themselves,10.281040028385192
33,Verbal,SG,SG,The amateur bodybuilder who worked with the personal trainer amazingly {} competitive for the gold medal.,was,3.8184159508777293
33,Verbal,SG,PL,The amateur bodybuilder who worked with the personal trainer amazingly {} competitive for the gold medal.,were,5.474190561484058
33,Verbal,PL,SG,The amateur bodybuilder who worked with the personal trainers amazingly {} competitive for the gold medal.,was,4.2424411137533795
33,Verbal,PL,PL,The amateur bodybuilder who worked with the personal trainers amazingly {} competitive for the gold medal.,were,4.0011343274360875
33,Reflexive,SG,SG,The amateur bodybuilder who worked with the personal trainer amazingly injured {} on the lightest weights.,himself,2.538241051630804
33,Reflexive,SG,PL,The amateur bodybuilder who worked with the personal trainer amazingly injured {} on the lightest weights.,themselves,7.330276896626585
33,Reflexive,PL,SG,The amateur bodybuilder who worked with the personal trainers amazingly injured {} on the lightest weights.,himself,3.2673561925032684
33,Reflexive,PL,PL,The amateur bodybuilder who worked with the personal trainers amazingly injured {} on the lightest weights.,themselves,5.42629087480365
34,Verbal,SG,SG,The basketball coach who trained the star player usually {} nervous at the important games.,was,5.409144127212349
34,Verbal,SG,PL,The basketball coach who trained the star player usually {} nervous at the important games.,were,9.821673429704498
34,Verbal,PL,SG,The basketball coach who trained the star players usually {} nervous at the important games.,was,4.902582827040778
34,Verbal,PL,PL,The basketball coach who trained the star players usually {} nervous at the important games.,were,8.529207839361012
34,Reflexive,SG,SG,The basketball coach who trained the star player usually blamed {} for the team's poor performance.,himself,5.013961472066755
34,Reflexive,SG,PL,The basketball coach who trained the star player usually blamed {} for the team's poor performance.,themselves,7.324456174808676
34,Reflexive,PL,SG,The basketball coach who trained the star player usually blamed {} for the team's poor performance.,himself,5.013961472066755
34,Reflexive,PL,PL,The basketball coach who trained the star player usually blamed {} for the team's poor performance.,themselves,7.324456174808676
35,Verbal,SG,SG,The young caddy who escorted the experienced golfer supposedly {} helpful around the country club.,was,3.481184188623868
35,Verbal,SG,PL,The young caddy who escorted the experienced golfer supposedly {} helpful around the country club.,were,7.240461540557095
35,Verbal,PL,SG,The young caddy who escorted the experienced golfers supposedly {} helpful around the country club.,was,3.5753004802715496
35,Verbal,PL,PL,The young caddy who escorted the experienced golfers supposedly {} helpful around the country club.,were,4.638589339238396
35,Reflexive,SG,SG,The young caddy who escorted the experienced golfer supposedly dirtied {} by falling in the sand.,himself,2.2912820255180293
35,Reflexive,SG,PL,The young caddy who escorted the experienced golfer supposedly dirtied {} by falling in the sand.,themselves,6.651258205393465
35,Reflexive,PL,SG,The young caddy who escorted the experienced golfers supposedly dirtied {} by falling in the sand.,himself,4.327050199537899
35,Reflexive,PL,PL,The young caddy who escorted the experienced golfers supposedly dirtied {} by falling in the sand.,themselves,2.948213712318622
36,Verbal,SG,SG,The construction worker who argued with the shift leader undeniably {} disgruntled about being harshly disciplined.,was,3.038072484798487
36,Verbal,SG,PL,The construction worker who argued with the shift leader undeniably {} disgruntled about being harshly disciplined.,were,9.175507240459384
36,Verbal,PL,SG,The construction worker who argued with the shift leaders undeniably {} disgruntled about being harshly disciplined.,was,3.250419414118553
36,Verbal,PL,PL,The construction worker who argued with the shift leaders undeniably {} disgruntled about being harshly disciplined.,were,5.1696068471238945
36,Reflexive,SG,SG,The construction worker who argued with the shift leader undeniably hurt {} on the construction site.,himself,5.109111770761188
36,Reflexive,SG,PL,The construction worker who argued with the shift leader undeniably hurt {} on the construction site.,themselves,5.192036289548861
36,Reflexive,PL,SG,The construction worker who argued with the shift leaders undeniably hurt {} on the construction site.,himself,5.890878901768981
36,Reflexive,PL,PL,The construction worker who argued with the shift leaders undeniably hurt {} on the construction site.,themselves,3.6151206240330844
37,Verbal,SG,SG,The grimy blacksmith who worked for the royal knight evidently {} unaware of basic forging techniques.,was,0.8148726175531735
37,Verbal,SG,PL,The grimy blacksmith who worked for the royal knight evidently {} unaware of basic forging techniques.,were,4.381777621785958
37,Verbal,PL,SG,The grimy blacksmith who worked for the royal knights evidently {} unaware of basic forging techniques.,was,0.9420195113332921
37,Verbal,PL,PL,The grimy blacksmith who worked for the royal knights evidently {} unaware of basic forging techniques.,were,2.951906475853229
37,Reflexive,SG,SG,The grimy blacksmith who worked for the royal knight evidently hurt {} with the sharp tools.,himself,3.881839915117357
37,Reflexive,SG,PL,The grimy blacksmith who worked for the royal knight evidently hurt {} with the sharp tools.,themselves,5.31236279147221
37,Reflexive,PL,SG,The grimy blacksmith who worked for the royal knights evidently hurt {} with the sharp tools.,himself,4.911903915991507
37,Reflexive,PL,PL,The grimy blacksmith who worked for the royal knights evidently hurt {} with the sharp tools.,themselves,4.898849671182138
38,Verbal,SG,SG,The paranoid foreman who supervised the coal miner presumably {} worried about dangerous working conditions.,was,1.8365215311010388
38,Verbal,SG,PL,The paranoid foreman who supervised the coal miner presumably {} worried about dangerous working conditions.,were,6.966056827663052
38,Verbal,PL,SG,The paranoid foreman who supervised the coal miners presumably {} worried about dangerous working conditions.,was,1.7842869021225092
38,Verbal,PL,PL,The paranoid foreman who supervised the coal miners presumably {} worried about dangerous working conditions.,were,4.446724258767848
38,Reflexive,SG,SG,The paranoid foreman who supervised the coal miner presumably saved {} after the awful cave-in.,himself,7.39340660223772
38,Reflexive,SG,PL,The paranoid foreman who supervised the coal miner presumably saved {} after the awful cave-in.,themselves,10.367350188825593
38,Reflexive,PL,SG,The paranoid foreman who supervised the coal miners presumably saved {} after the awful cave-in.,himself,7.550222634494885
38,Reflexive,PL,PL,The paranoid foreman who supervised the coal miners presumably saved {} after the awful cave-in.,themselves,8.213815936939355
39,Verbal,SG,SG,The serious general who advised the new corporal seemingly {} unhappy with the training regimen.,was,1.3279469979282796
39,Verbal,SG,PL,The serious general who advised the new corporal seemingly {} unhappy with the training regimen.,were,6.095211232694598
39,Verbal,PL,SG,The serious general who advised the new corporals seemingly {} unhappy with the training regimen.,was,1.6833662907734788
39,Verbal,PL,PL,The serious general who advised the new corporals seemingly {} unhappy with the training regimen.,were,3.3708613105586784
39,Reflexive,SG,SG,The serious general who advised the new corporal seemingly committed {} to the training regimen.,himself,2.1346651557028347
39,Reflexive,SG,PL,The serious general who advised the new corporal seemingly committed {} to the training regimen.,themselves,7.628763749765923
39,Reflexive,PL,SG,The serious general who advised the new corporals seemingly committed {} to the training regimen.,himself,3.1655217165905456
39,Reflexive,PL,PL,The serious general who advised the new corporals seemingly committed {} to the training regimen.,themselves,5.292191709286679
40,Verbal,SG,SG,The new executive who oversaw the middle manager apparently {} dishonest about the company's profits.,was,1.8762028557898243
40,Verbal,SG,PL,The new executive who oversaw the middle manager apparently {} dishonest about the company's profits.,were,6.269607088028401
40,Verbal,PL,SG,The new executive who oversaw the middle managers apparently {} dishonest about the company's profits.,was,2.7205914710638615
40,Verbal,PL,PL,The new executive who oversaw the middle managers apparently {} dishonest about the company's profits.,were,3.408311596627845
40,Reflexive,SG,SG,The new executive who oversaw the middle manager apparently doubted {} on most major decisions.,himself,5.445902912228124
40,Reflexive,SG,PL,The new executive who oversaw the middle manager apparently doubted {} on most major decisions.,themselves,7.244586912688878
40,Reflexive,PL,SG,The new executive who oversaw the middle managers apparently doubted {} on most major decisions.,himself,6.288694218393739
40,Reflexive,PL,PL,The new executive who oversaw the middle managers apparently doubted {} on most major decisions.,themselves,5.9050834163723565
41,Verbal,SG,SG,The popular sheriff who campaigned for the incumbent politician never {} concerned with preventing violent crime.,was,2.2504275974401122
41,Verbal,SG,PL,The popular sheriff who campaigned for the incumbent politician never {} concerned with preventing violent crime.,were,6.9078472760102265
41,Verbal,PL,SG,The popular sheriff who campaigned for the incumbent politicians never {} concerned with preventing violent crime.,was,2.495917033003834
41,Verbal,PL,PL,The popular sheriff who campaigned for the incumbent politicians never {} concerned with preventing violent crime.,were,4.49335513064828
41,Reflexive,SG,SG,The popular sheriff who campaigned for the incumbent politician never prepared {} for the new press briefing.,himself,1.5650534347945269
41,Reflexive,SG,PL,The popular sheriff who campaigned for the incumbent politician never prepared {} for the new press briefing.,themselves,5.963760137974675
41,Reflexive,PL,SG,The popular sheriff who campaigned for the incumbent politicians never prepared {} for the new press briefing.,himself,1.954384299671637
41,Reflexive,PL,PL,The popular sheriff who campaigned for the incumbent politicians never prepared {} for the new press briefing.,themselves,3.262774632230396
42,Verbal,SG,SG,The somber minister who conversed with the religious scholar usually {} tempted to discuss controversial issues.,was,3.912736915252268
42,Verbal,SG,PL,The somber minister who conversed with the religious scholar usually {} tempted to discuss controversial issues.,were,8.062657522561281
42,Verbal,PL,SG,The somber minister who conversed with the religious scholars usually {} tempted to discuss controversial issues.,was,3.4217328173858683
42,Verbal,PL,PL,The somber minister who conversed with the religious scholars usually {} tempted to discuss controversial issues.,were,5.726170971524329
42,Reflexive,SG,SG,The somber minister who conversed with the religious scholar usually presented {} as very open-minded.,himself,1.1435199485241767
42,Reflexive,SG,PL,The somber minister who conversed with the religious scholar usually presented {} as very open-minded.,themselves,2.557447111833545
42,Reflexive,PL,SG,The somber minister who conversed with the religious scholars usually presented {} as very open-minded.,himself,1.7940472014654039
42,Reflexive,PL,PL,The somber minister who conversed with the religious scholars usually presented {} as very open-minded.,themselves,1.7745829232476946
43,Verbal,SG,SG,The rich CEO who employed the expensive chauffeur typically {} unwilling to take the scenic route.,was,2.2303056943605863
43,Verbal,SG,PL,The rich CEO who employed the expensive chauffeur typically {} unwilling to take the scenic route.,were,3.3945402633904
43,Verbal,PL,SG,The rich CEO who employed the expensive chauffeurs typically {} unwilling to take the scenic route.,was,3.2136603687359004
43,Verbal,PL,PL,The rich CEO who employed the expensive chauffeurs typically {} unwilling to take the scenic route.,were,1.499213421818139
43,Reflexive,SG,SG,The rich CEO who employed the expensive chauffeur typically amused {} by requesting the scenic route.,himself,5.4989076499899046
43,Reflexive,SG,PL,The rich CEO who employed the expensive chauffeur typically amused {} by requesting the scenic route.,themselves,6.349891047474731
43,Reflexive,PL,SG,The rich CEO who employed the expensive chauffeurs typically amused {} by requesting the scenic route.,himself,6.069528927427732
43,Reflexive,PL,PL,The rich CEO who employed the expensive chauffeurs typically amused {} by requesting the scenic route.,themselves,4.861826181075971
44,Verbal,SG,SG,The handy plumber who helped the absentminded homeowner probably {} watchful for any leaky joints.,was,7.115257655278753
44,Verbal,SG,PL,The handy plumber who helped the absentminded homeowner probably {} watchful for any leaky joints.,were,7.54824807953818
44,Verbal,PL,SG,The handy plumber who helped the absentminded homeowners probably {} watchful for any leaky joints.,was,7.386017355422006
44,Verbal,PL,PL,The handy plumber who helped the absentminded homeowners probably {} watchful for any leaky joints.,were,5.961776914389352
44,Reflexive,SG,SG,The handy plumber who helped the absentminded homeowner probably drenched {} when the pipes burst.,himself,5.44154974068818
44,Reflexive,SG,PL,The handy plumber who helped the absentminded homeowner probably drenched {} when the pipes burst.,themselves,8.58240845567923
44,Reflexive,PL,SG,The handy plumber who helped the absentminded homeowners probably drenched {} when the pipes burst.,himself,6.088253640693493
44,Reflexive,PL,PL,The handy plumber who helped the absentminded homeowners probably drenched {} when the pipes burst.,themselves,6.337667696291182
45,Verbal,SG,SG,The elderly doctor who treated the tough soldier usually {} reluctant to prescribe pain medication.,was,2.622574048589023
45,Verbal,SG,PL,The elderly doctor who treated the tough soldier usually {} reluctant to prescribe pain medication.,were,7.4787243824496255
45,Verbal,PL,SG,The elderly doctor who treated the tough soldiers usually {} reluctant to prescribe pain medication.,was,2.135284676907681
45,Verbal,PL,PL,The elderly doctor who treated the tough soldiers usually {} reluctant to prescribe pain medication.,were,5.338508272844052
45,Reflexive,SG,SG,The elderly doctor who treated the tough soldier usually cleaned {} after every single appointment.,himself,5.382313954856763
45,Reflexive,SG,PL,The elderly doctor who treated the tough soldier usually cleaned {} after every single appointment.,themselves,8.469567705033636
45,Reflexive,PL,SG,The elderly doctor who treated the tough soldiers usually cleaned {} after every single appointment.,himself,6.90904185287102
45,Reflexive,PL,PL,The elderly doctor who treated the tough soldiers usually cleaned {} after every single appointment.,themselves,6.012330557592039
46,Verbal,SG,SG,The football referee who argued with the large quarterback surprisingly {} unwilling to change the decision.,was,1.3160459132581588
46,Verbal,SG,PL,The football referee who argued with the large quarterback surprisingly {} unwilling to change the decision.,were,4.65412321770033
46,Verbal,PL,SG,The football referee who argued with the large quarterbacks surprisingly {} unwilling to change the decision.,was,1.3160036284198717
46,Verbal,PL,PL,The football referee who argued with the large quarterbacks surprisingly {} unwilling to change the decision.,were,3.6377736211075797
46,Reflexive,SG,SG,The football referee who argued with the large quarterback surprisingly excused {} from the important game.,himself,4.356315527922895
46,Reflexive,SG,PL,The football referee who argued with the large quarterback surprisingly excused {} from the important game.,themselves,8.088249618400456
46,Reflexive,PL,SG,The football referee who argued with the large quarterbacks surprisingly excused {} from the important game.,himself,4.626162809614992
46,Reflexive,PL,PL,The football referee who argued with the large quarterbacks surprisingly excused {} from the important game.,themselves,6.2954470342641855
47,Verbal,SG,SG,The rough woodsman who helped the tired hiker evidently {} annoyed with the environmental activists.,was,1.5757193850502094
47,Verbal,SG,PL,The rough woodsman who helped the tired hiker evidently {} annoyed with the environmental activists.,were,4.6085783443479995
47,Verbal,PL,SG,The rough woodsman who helped the tired hikers evidently {} annoyed with the environmental activists.,was,1.7888712879593245
47,Verbal,PL,PL,The rough woodsman who helped the tired hikers evidently {} annoyed with the environmental activists.,were,2.971085601908678
47,Reflexive,SG,SG,The rough woodsman who helped the tired hiker evidently secluded {} from the outside world.,himself,0.768801822223291
47,Reflexive,SG,PL,The rough woodsman who helped the tired hiker evidently secluded {} from the outside world.,themselves,2.469651057641652
47,Reflexive,PL,SG,The rough woodsman who helped the tired hikers evidently secluded {} from the outside world.,himself,3.568494871863064
47,Reflexive,PL,PL,The rough woodsman who helped the tired hikers evidently secluded {} from the outside world.,themselves,0.25239549902320824
48,Verbal,SG,SG,The slick politician who avoided the persistent journalist reportedly {} hypocritical in condemning the lobbyists.,was,1.8569290222892112
48,Verbal,SG,PL,The slick politician who avoided the persistent journalist reportedly {} hypocritical in condemning the lobbyists.,were,8.574435120446582
48,Verbal,PL,SG,The slick politician who avoided the persistent journalists reportedly {} hypocritical in condemning the lobbyists.,was,2.177065713976437
48,Verbal,PL,PL,The slick politician who avoided the persistent journalists reportedly {} hypocritical in condemning the lobbyists.,were,5.913670828087945
48,Reflexive,SG,SG,The slick politician who avoided the persistent journalist reportedly described {} as typically conservative.,himself,4.204659851059326
48,Reflexive,SG,PL,The slick politician who avoided the persistent journalist reportedly described {} as typically conservative.,themselves,7.934555102856052
48,Reflexive,PL,SG,The slick politician who avoided the persistent journalists reportedly described {} as typically conservative.,himself,3.8716879601564305
48,Reflexive,PL,PL,The slick politician who avoided the persistent journalists reportedly described {} as typically conservative.,themselves,6.636247279496627
